VARIABLES = "k" "R_numerics" "R_theory" "phase"
0.1 4.999875e-04 4.999875e-04 0
0.2 1.999800e-03 1.999800e-03 0
0.3	4.498988e-03 4.498988e-03 0
0.4 7.996803e-03 7.996803e-03 0	
0.5 1.249220e-02 1.249220e-02 0
0.6	4.619038e-02 4.619038e-02 1
0.7	1.006556e-01 1.006556e-01 1
0.8	1.606248e-01 1.606248e-01 1
0.9 2.253624e-01 2.253624e-01 1
1.0 2.942136e-01 2.942136e-01 1
